,,,,,,,,
,ID точки,Дата,Входящий остаток (остаток на начало дня),Снятие (выдача наличных клиентам) ,Внесение (депозиты клиентов),Подкрепление (подкрепление отделения / загрузка банкомата службой инкассации),Вывоз (инкассация отделения / разгрузка банкомата),Исходящий остаток (остаток на конец дня)
,Отделение_3,28.04.2018,6861500,114500,59000,0,0,6806000
,Отделение_3,29.04.2018,6806000,136900,29000,0,0,6698100
,Отделение_3,30.04.2018,6698100,117100,11000,0,0,6592000
,Отделение_3,01.05.2018,6592000,260300,32000,0,0,6363700
,Отделение_3,02.05.2018,6363700,270500,36000,0,0,6129200
,Отделение_3,03.05.2018,6129200,232100,78000,0,0,5975100
,Отделение_3,04.05.2018,5975100,101900,12000,0,0,5885200
,Отделение_3,05.05.2018,5885200,131500,22000,0,0,5775700
,Отделение_3,06.05.2018,5775700,134200,90000,0,0,5731500
,Отделение_3,07.05.2018,5731500,104300,19000,0,0,5646200
,Отделение_3,08.05.2018,5646200,137200,98000,0,0,5607000
,Отделение_3,09.05.2018,5607000,214100,38000,0,0,5430900
,Отделение_3,10.05.2018,5430900,262000,32000,0,0,5200900
,Отделение_3,11.05.2018,5200900,267500,96000,0,0,5029400
,Отделение_3,12.05.2018,5029400,257500,72000,0,0,4843900
,Отделение_3,13.05.2018,4843900,213700,44000,0,0,4674200
,Отделение_3,14.05.2018,4674200,107000,40000,0,0,4607200
,Отделение_3,15.05.2018,4607200,103500,58000,0,0,4561700
,Отделение_3,16.05.2018,4561700,108900,42000,0,0,4494800
,Отделение_3,17.05.2018,4494800,114200,34000,0,0,4414600
,Отделение_3,18.05.2018,4414600,100800,60000,0,0,4373800
,Отделение_3,19.05.2018,4373800,112600,79000,0,0,4340200
,Отделение_3,20.05.2018,4340200,106400,22000,0,0,4255800
,Отделение_3,21.05.2018,4255800,101000,28000,0,0,4182800
,Отделение_3,22.05.2018,4182800,133000,72000,0,0,4121800
,Отделение_3,23.05.2018,4121800,103900,63000,0,0,4080900
,Отделение_3,24.05.2018,4080900,130800,38000,0,0,3988100
,Отделение_3,25.05.2018,3988100,139900,37000,0,0,3885200
,Отделение_3,26.05.2018,3885200,124900,81000,0,0,3841300
,Отделение_3,27.05.2018,3841300,102900,87000,0,0,3825400
,Отделение_3,28.05.2018,3825400,121600,31000,0,0,3734800
,Отделение_3,29.05.2018,3734800,132500,43000,0,0,3645300
,Отделение_3,30.05.2018,3645300,128500,60000,0,0,3576800
,Отделение_3,31.05.2018,3576800,103100,86000,0,0,3559700
,Отделение_3,01.06.2018,3559700,287800,13000,0,0,3284900
,Отделение_3,02.06.2018,3284900,290200,52000,0,0,3046700
,Отделение_3,03.06.2018,3046700,290900,96000,0,0,2851800
,Отделение_3,04.06.2018,2851800,104800,89000,0,0,2836000
,Отделение_3,05.06.2018,2836000,136900,69000,0,0,2768100
,Отделение_3,06.06.2018,2768100,118000,13000,0,0,2663100
,Отделение_3,07.06.2018,2663100,138600,89000,0,0,2613500
,Отделение_3,08.06.2018,2613500,108000,78000,0,0,2583500
,Отделение_3,09.06.2018,2583500,296400,59000,0,0,2346100
,Отделение_3,10.06.2018,2346100,295100,90000,0,0,2141000
,Отделение_3,11.06.2018,2141000,222900,11000,0,0,1929100
,Отделение_3,12.06.2018,1929100,289400,97000,0,0,1736700
,Отделение_3,13.06.2018,1736700,248400,3000,0,0,1491300
,Отделение_3,14.06.2018,1491300,103200,55000,0,0,1443100
,Отделение_3,15.06.2018,1443100,138900,78000,0,0,1382200
,Отделение_3,16.06.2018,1382200,125500,23000,0,0,1279700
,Отделение_3,17.06.2018,1279700,134200,9000,0,0,1154500
,Отделение_3,18.06.2018,1154500,138500,21000,0,0,1037000
,Отделение_3,19.06.2018,1037000,119000,44000,0,0,962000
,Отделение_3,20.06.2018,962000,102900,79000,0,0,938100
,Отделение_3,21.06.2018,938100,114000,57000,0,0,881100
,Отделение_3,22.06.2018,881100,103700,38000,0,0,815400
,Отделение_3,23.06.2018,815400,124800,1000,0,0,691600
,Отделение_3,24.06.2018,691600,114800,24000,10000000,691600,9909200
,Отделение_3,25.06.2018,9909200,139600,17000,0,0,9786600
,Отделение_3,26.06.2018,9786600,103800,84000,0,0,9766800
,Отделение_3,27.06.2018,9766800,111700,93000,0,0,9748100
,Отделение_3,28.06.2018,9748100,100700,93000,0,0,9740400
,Отделение_3,29.06.2018,9740400,121900,33000,0,0,9651500
,Отделение_3,30.06.2018,9651500,108600,64000,0,0,9606900
,Отделение_3,01.07.2018,9606900,252100,96000,0,0,9450800
,Отделение_3,02.07.2018,9450800,293400,95000,0,0,9252400
,Отделение_3,03.07.2018,9252400,233000,40000,0,0,9059400
,Отделение_3,04.07.2018,9059400,132600,89000,0,0,9015800
,Отделение_3,05.07.2018,9015800,109900,51000,0,0,8956900
,Отделение_3,06.07.2018,8956900,105500,73000,0,0,8924400
,Отделение_3,07.07.2018,8924400,138200,29000,0,0,8815200
,Отделение_3,08.07.2018,8815200,139600,94000,0,0,8769600
,Отделение_3,09.07.2018,8769600,270700,83000,0,0,8581900
,Отделение_3,10.07.2018,8581900,233100,58000,0,0,8406800
,Отделение_3,11.07.2018,8406800,254100,66000,0,0,8218700
,Отделение_3,12.07.2018,8218700,290000,97000,0,0,8025700
,Отделение_3,13.07.2018,8025700,215700,44000,0,0,7854000
,Отделение_3,14.07.2018,7854000,104100,34000,0,0,7783900
,Отделение_3,15.07.2018,7783900,124100,11000,0,0,7670800
,Отделение_3,16.07.2018,7670800,130700,93000,0,0,7633100
,Отделение_3,17.07.2018,7633100,118300,40000,0,0,7554800
,Отделение_3,18.07.2018,7554800,109600,77000,0,0,7522200
,Отделение_3,19.07.2018,7522200,105200,40000,0,0,7457000
,Отделение_3,20.07.2018,7457000,103600,94000,0,0,7447400
,Отделение_3,21.07.2018,7447400,123800,83000,0,0,7406600
,Отделение_3,22.07.2018,7406600,108100,56000,0,0,7354500
,Отделение_3,23.07.2018,7354500,102100,71000,0,0,7323400
,Отделение_3,24.07.2018,7323400,137200,1000,0,0,7187200
,Отделение_3,25.07.2018,7187200,113400,98000,0,0,7171800
,Отделение_3,26.07.2018,7171800,102700,81000,0,0,7150100
,Отделение_3,27.07.2018,7150100,126600,58000,0,0,7081500
,Отделение_3,28.07.2018,7081500,125600,83000,0,0,7038900
,Отделение_3,29.07.2018,7038900,129700,90000,0,0,6999200
,Отделение_3,30.07.2018,6999200,103000,92000,0,0,6988200
,Отделение_3,31.07.2018,6988200,102300,13000,0,0,6898900
,Отделение_3,01.08.2018,6898900,238100,42000,0,0,6702800
,Отделение_3,02.08.2018,6702800,249900,11000,0,0,6463900
,Отделение_3,03.08.2018,6463900,258900,78000,0,0,6283000
,Отделение_3,04.08.2018,6283000,111300,44000,0,0,6215700
,Отделение_3,05.08.2018,6215700,134300,57000,0,0,6138400
,Отделение_3,06.08.2018,6138400,131400,4000,0,0,6011000
,Отделение_3,07.08.2018,6011000,119600,12000,0,0,5903400
,Отделение_3,08.08.2018,5903400,103500,84000,0,0,5883900
,Отделение_3,09.08.2018,5883900,213700,25000,0,0,5695200
,Отделение_3,10.08.2018,5695200,263700,37000,0,0,5468500
,Отделение_3,11.08.2018,5468500,235900,41000,0,0,5273600
,Отделение_3,12.08.2018,5273600,256400,3000,0,0,5020200
,Отделение_3,13.08.2018,5020200,291700,72000,0,0,4800500
,Отделение_3,14.08.2018,4800500,128400,86000,0,0,4758100
,Отделение_3,15.08.2018,4758100,103900,25000,0,0,4679200
,Отделение_3,16.08.2018,4679200,117000,6000,0,0,4568200
,Отделение_3,17.08.2018,4568200,124100,96000,0,0,4540100
,Отделение_3,18.08.2018,4540100,107200,66000,0,0,4498900
,Отделение_3,19.08.2018,4498900,131400,61000,0,0,4428500
,Отделение_3,20.08.2018,4428500,117600,46000,0,0,4356900
,Отделение_3,21.08.2018,4356900,118200,98000,0,0,4336700
,Отделение_3,22.08.2018,4336700,123000,18000,0,0,4231700
,Отделение_3,23.08.2018,4231700,132100,47000,0,0,4146600
,Отделение_3,24.08.2018,4146600,124400,78000,0,0,4100200
,Отделение_3,25.08.2018,4100200,134200,64000,0,0,4030000
,Отделение_3,26.08.2018,4030000,123200,73000,0,0,3979800
,Отделение_3,27.08.2018,3979800,138600,39000,0,0,3880200
,Отделение_3,28.08.2018,3880200,109400,47000,0,0,3817800
,Отделение_3,29.08.2018,3817800,139900,80000,0,0,3757900
,Отделение_3,30.08.2018,3757900,133300,52000,0,0,3676600
,Отделение_3,31.08.2018,3676600,136400,14000,0,0,3554200
,Отделение_3,01.09.2018,3554200,216200,88000,0,0,3426000
,Отделение_3,02.09.2018,3426000,298000,96000,0,0,3224000
,Отделение_3,03.09.2018,3224000,259300,32000,0,0,2996700
,Отделение_3,04.09.2018,2996700,100400,22000,0,0,2918300
,Отделение_3,05.09.2018,2918300,129700,68000,0,0,2856600
,Отделение_3,06.09.2018,2856600,137400,27000,0,0,2746200
,Отделение_3,07.09.2018,2746200,136400,31000,0,0,2640800
,Отделение_3,08.09.2018,2640800,130500,58000,0,0,2568300
,Отделение_3,09.09.2018,2568300,241900,49000,0,0,2375400
,Отделение_3,10.09.2018,2375400,298400,23000,0,0,2100000
,Отделение_3,11.09.2018,2100000,256500,59000,0,0,1902500
,Отделение_3,12.09.2018,1902500,275200,63000,0,0,1690300
,Отделение_3,13.09.2018,1690300,288500,11000,0,0,1412800
,Отделение_3,14.09.2018,1412800,119100,47000,0,0,1340700
,Отделение_3,15.09.2018,1340700,116500,56000,0,0,1280200
,Отделение_3,16.09.2018,1280200,100600,42000,0,0,1221600
,Отделение_3,17.09.2018,1221600,129700,60000,0,0,1151900
,Отделение_3,18.09.2018,1151900,130000,57000,0,0,1078900
,Отделение_3,19.09.2018,1078900,131200,4000,0,0,951700
,Отделение_3,20.09.2018,951700,118600,42000,0,0,875100
,Отделение_3,21.09.2018,875100,108600,36000,0,0,802500
,Отделение_3,22.09.2018,802500,120300,35000,0,0,717200
,Отделение_3,23.09.2018,717200,105200,37000,0,0,649000
,Отделение_3,24.09.2018,649000,106500,31000,10000000,649000,9924500
,Отделение_3,25.09.2018,9924500,115300,38000,0,0,9847200
,Отделение_3,26.09.2018,9847200,101500,74000,0,0,9819700
,Отделение_3,27.09.2018,9819700,114800,21000,0,0,9725900
,Отделение_3,28.09.2018,9725900,122000,39000,0,0,9642900
,Отделение_3,29.09.2018,9642900,102700,94000,0,0,9634200
,Отделение_3,30.09.2018,9634200,137000,97000,0,0,9594200
,Отделение_3,01.10.2018,9594200,277700,14000,0,0,9330500
,Отделение_3,02.10.2018,9330500,296900,87000,0,0,9120600
,Отделение_3,03.10.2018,9120600,255400,82000,0,0,8947200
,Отделение_3,04.10.2018,8947200,118600,50000,0,0,8878600
,Отделение_3,05.10.2018,8878600,100700,65000,0,0,8842900
,Отделение_3,06.10.2018,8842900,130000,20000,0,0,8732900
,Отделение_3,07.10.2018,8732900,131400,81000,0,0,8682500
,Отделение_3,08.10.2018,8682500,110700,30000,0,0,8601800
,Отделение_3,09.10.2018,8601800,292400,63000,0,0,8372400
,Отделение_3,10.10.2018,8372400,225600,5000,0,0,8151800
,Отделение_3,11.10.2018,8151800,292900,91000,0,0,7949900
,Отделение_3,12.10.2018,7949900,299700,37000,0,0,7687200
,Отделение_3,13.10.2018,7687200,215100,98000,0,0,7570100
,Отделение_3,14.10.2018,7570100,121700,27000,0,0,7475400
,Отделение_3,15.10.2018,7475400,105600,82000,0,0,7451800
,Отделение_3,16.10.2018,7451800,109200,23000,0,0,7365600
,Отделение_3,17.10.2018,7365600,128700,2000,0,0,7238900
,Отделение_3,18.10.2018,7238900,129900,92000,0,0,7201000
,Отделение_3,19.10.2018,7201000,138800,26000,0,0,7088200
,Отделение_3,20.10.2018,7088200,116900,92000,0,0,7063300
,Отделение_3,21.10.2018,7063300,134900,56000,0,0,6984400
,Отделение_3,22.10.2018,6984400,133800,28000,0,0,6878600
,Отделение_3,23.10.2018,6878600,131800,95000,0,0,6841800
,Отделение_3,24.10.2018,6841800,134500,82000,0,0,6789300
,Отделение_3,25.10.2018,6789300,123800,30000,0,0,6695500
,Отделение_3,26.10.2018,6695500,106700,55000,0,0,6643800
,Отделение_3,27.10.2018,6643800,124500,71000,0,0,6590300
,Отделение_3,28.10.2018,6590300,124500,33000,0,0,6498800
,Отделение_3,29.10.2018,6498800,107900,15000,0,0,6405900
,Отделение_3,30.10.2018,6405900,114400,97000,0,0,6388500
,Отделение_3,31.10.2018,6388500,108600,70000,0,0,6349900
,Отделение_3,01.11.2018,6349900,282000,33000,0,0,6100900
,Отделение_3,02.11.2018,6100900,282900,15000,0,0,5833000
,Отделение_3,03.11.2018,5833000,217600,74000,0,0,5689400
,Отделение_3,04.11.2018,5689400,114000,80000,0,0,5655400
,Отделение_3,05.11.2018,5655400,133500,40000,0,0,5561900
,Отделение_3,06.11.2018,5561900,138700,68000,0,0,5491200
,Отделение_3,07.11.2018,5491200,113400,28000,0,0,5405800
,Отделение_3,08.11.2018,5405800,101100,17000,0,0,5321700
,Отделение_3,09.11.2018,5321700,299900,43000,0,0,5064800
,Отделение_3,10.11.2018,5064800,241100,21000,0,0,4844700
,Отделение_3,11.11.2018,4844700,297900,46000,0,0,4592800
,Отделение_3,12.11.2018,4592800,282300,35000,0,0,4345500
,Отделение_3,13.11.2018,4345500,288900,95000,0,0,4151600
,Отделение_3,14.11.2018,4151600,113500,71000,0,0,4109100
,Отделение_3,15.11.2018,4109100,127600,16000,0,0,3997500
,Отделение_3,16.11.2018,3997500,134800,35000,0,0,3897700
,Отделение_3,17.11.2018,3897700,130900,20000,0,0,3786800
,Отделение_3,18.11.2018,3786800,112200,39000,0,0,3713600
,Отделение_3,19.11.2018,3713600,124300,4000,0,0,3593300
,Отделение_3,20.11.2018,3593300,137600,24000,0,0,3479700
,Отделение_3,21.11.2018,3479700,125200,83000,0,0,3437500
,Отделение_3,22.11.2018,3437500,108500,64000,0,0,3393000
,Отделение_3,23.11.2018,3393000,109600,92000,0,0,3375400
,Отделение_3,24.11.2018,3375400,139200,42000,0,0,3278200
,Отделение_3,25.11.2018,3278200,106000,75000,0,0,3247200
,Отделение_3,26.11.2018,3247200,119500,46000,0,0,3173700
,Отделение_3,27.11.2018,3173700,138800,7000,0,0,3041900
,Отделение_3,28.11.2018,3041900,127600,79000,0,0,2993300
,Отделение_3,29.11.2018,2993300,119700,64000,0,0,2937600
,Отделение_3,30.11.2018,2937600,131100,78000,0,0,2884500
,Отделение_3,01.12.2018,2884500,242000,94000,0,0,2736500
,Отделение_3,02.12.2018,2736500,238200,31000,0,0,2529300
,Отделение_3,03.12.2018,2529300,293400,59000,0,0,2294900
,Отделение_3,04.12.2018,2294900,112600,63000,0,0,2245300
,Отделение_3,05.12.2018,2245300,101800,4000,0,0,2147500
,Отделение_3,06.12.2018,2147500,133600,72000,0,0,2085900
,Отделение_3,07.12.2018,2085900,112100,25000,0,0,1998800
,Отделение_3,08.12.2018,1998800,117800,16000,0,0,1897000
,Отделение_3,09.12.2018,1897000,264200,91000,0,0,1723800
,Отделение_3,10.12.2018,1723800,264700,75000,0,0,1534100
,Отделение_3,11.12.2018,1534100,265600,86000,0,0,1354500
,Отделение_3,12.12.2018,1354500,257600,90000,0,0,1186900
,Отделение_3,13.12.2018,1186900,217500,23000,0,0,992400
,Отделение_3,14.12.2018,992400,121200,25000,0,0,896200
,Отделение_3,15.12.2018,896200,116900,74000,0,0,853300
,Отделение_3,16.12.2018,853300,129200,72000,0,0,796100
,Отделение_3,17.12.2018,796100,134200,47000,0,0,708900
,Отделение_3,18.12.2018,708900,123300,46000,0,0,631600
,Отделение_3,19.12.2018,631600,106800,77000,10000000,631600,9970200
,Отделение_3,20.12.2018,9970200,106100,16000,0,0,9880100
,Отделение_3,21.12.2018,9880100,134600,58000,0,0,9803500
,Отделение_3,22.12.2018,9803500,137000,66000,0,0,9732500
,Отделение_3,23.12.2018,9732500,101100,27000,0,0,9658400
,Отделение_3,24.12.2018,9658400,106600,84000,0,0,9635800
,Отделение_3,25.12.2018,9635800,107200,23000,0,0,9551600
,Отделение_3,26.12.2018,9551600,137900,49000,0,0,9462700
,Отделение_3,27.12.2018,9462700,107000,44000,0,0,9399700
,Отделение_3,28.12.2018,9399700,103200,12000,0,0,9308500
,Отделение_3,29.12.2018,9308500,135900,41000,0,0,9213600
,Отделение_3,30.12.2018,9213600,109800,77000,0,0,9180800
,Отделение_3,31.12.2018,9180800,133800,32000,0,0,9079000
,Отделение_4,01.01.2018,10000000,161500,50000,0,0,9888500
,Отделение_4,02.01.2018,9888500,183300,11000,0,0,9716200
,Отделение_4,03.01.2018,9716200,191400,10000,0,0,9534800
,Отделение_4,04.01.2018,9534800,85000,36000,0,0,9485800
,Отделение_4,05.01.2018,9485800,73700,7000,0,0,9419100
,Отделение_4,06.01.2018,9419100,86300,99000,0,0,9431800
,Отделение_4,07.01.2018,9431800,97100,43000,0,0,9377700
,Отделение_4,08.01.2018,9377700,85200,42000,0,0,9334500
,Отделение_4,09.01.2018,9334500,147600,96000,0,0,9282900
,Отделение_4,10.01.2018,9282900,164100,61000,0,0,9179800
,Отделение_4,11.01.2018,9179800,164500,86000,0,0,9101300
,Отделение_4,12.01.2018,9101300,187500,100000,0,0,9013800
,Отделение_4,13.01.2018,9013800,146300,11000,0,0,8878500
